,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
175,STMN2,184.754718427911,0.588507044981265,0.729506771284133,0.00213204429768466,0.023153549846549,Upregulated,PcB target,STMN2
176,STUM,74.1883150466249,0.641439190315313,0.435196040502835,0.00223594741774104,0.0240115010756479,Upregulated,PcB target,STUM
177,MAPRE3,229.82723858844,0.394725455707642,0.197703890360393,0.00223926538629708,0.0240161578334409,NS,PcB target,NA
178,DNM3,136.337255327181,0.496259975379572,0.285956785814088,0.00225782551504085,0.0241836235857605,NS,PcB target,NA
179,FKBP4,1957.15390007506,-0.284372887299114,0.113303411607104,0.0022973039226692,0.0244919765609985,NS,PcB target,NA
180,HSPA12A,351.116945842277,0.411334498985406,0.213954293738542,0.00234500383974766,0.024844002428132,NS,PcB target,NA
181,FBXW8,404.100824174938,0.292298809464244,0.121626409684008,0.00271688270265902,0.0278298278088965,NS,PcB target,NA
182,GNB4,907.601040511057,-0.270919356584373,0.108865652011049,0.00287065797003383,0.0289558893966056,NS,PcB target,NA
183,GALNT14,193.736951350051,-0.457495824985176,0.268257600689475,0.00296934080270761,0.0296934080270761,NS,PcB target,NA
184,LMTK3,45.6221451237505,0.59009084928848,0.411463021050574,0.00297929892043813,0.0297567446919672,Upregulated,PcB target,LMTK3
185,ATP6V1B2,1052.37557262438,0.270396023167894,0.10931817967588,0.00300272359783404,0.029889963859014,NS,PcB target,NA
186,MAST4,71.9564238487298,0.623549574935121,0.483671289491958,0.00310214387675837,0.0307406170527292,Upregulated,PcB target,MAST4
187,ENDOV,71.8572769976723,0.545768190500214,0.362194387203063,0.00312310875315504,0.0308924371848227,NS,PcB target,NA
188,C1orf216,354.888618223895,0.318017781935145,0.144338062289593,0.00315238297357032,0.0310697049375898,NS,PcB target,NA
189,MDGA1,94.8723503405282,0.57644198064365,0.401436771361101,0.00315123970846537,0.0310697049375898,NS,PcB target,NA
190,SCUBE3,50.468872724026,0.587501826254438,0.419647402007065,0.00319386305942676,0.0313756910961042,Upregulated,PcB target,SCUBE3
