,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
157,C2CD2,486.301389067633,0.738816633374303,0.117435780360938,5.4138761991412e-11,1.05511152112604e-09,Upregulated,PcB target,C2CD2
158,SP8,112.877101959828,7.79152875407081,1.33669761362299,5.57002391227165e-11,1.083380746602e-09,Upregulated,PcB target,SP8
159,GSTP1,3558.01012713655,0.790235365448027,0.126458275174636,5.70868632349295e-11,1.10924603507632e-09,Upregulated,PcB target,GSTP1
160,CKAP4,1027.16696624808,0.721413725064789,0.114724877181701,5.90561696885681e-11,1.14409611277615e-09,Upregulated,PcB target,CKAP4
161,SLITRK3,71.2682510121482,7.79369867636331,1.33993223547882,5.95091731764902e-11,1.15058924137673e-09,Upregulated,PcB target,SLITRK3
162,TINCR,59.7255755777694,2.92035302720845,0.47093071597121,6.82684778484773e-11,1.31344515805425e-09,Upregulated,PcB target,TINCR
163,ARRB1,230.254371450459,1.67668474272103,0.30110225159476,8.48516418489827e-11,1.60966927982484e-09,Upregulated,PcB target,ARRB1
164,APOL4,221.939530706198,-1.38722214379991,0.245126031643273,8.87276662208315e-11,1.67732223229467e-09,Downregulated,PcB target,APOL4
165,SLC47A1,40.4630293089364,-4.1001955058842,0.651569159593152,8.96810261527426e-11,1.69206867508286e-09,Downregulated,PcB target,SLC47A1
166,KCNK15,121.31418523094,-1.72465367608516,0.311199391804547,1.00486236548971e-10,1.88500982452286e-09,Downregulated,PcB target,KCNK15
167,ANXA5,1875.59200982456,0.686974359405771,0.111053707841548,1.28028968901793e-10,2.36981014664854e-09,Upregulated,PcB target,ANXA5
168,MIA3,1365.92718205502,-0.683645683614921,0.113233376699393,3.26454886144061e-10,5.73808372333143e-09,Downregulated,PcB target,MIA3
169,RPS19,4069.10843128748,-0.913861268185859,0.155810517558545,3.32577987006552e-10,5.82996672375579e-09,Downregulated,PcB target,RPS19
170,LBR,2938.66958982616,-0.656211718794668,0.108508988601166,3.35607289155374e-10,5.87779295302794e-09,Downregulated,PcB target,LBR
171,BACH2,734.457420744197,0.872227073240396,0.148493950316789,3.91907058370766e-10,6.79676823789016e-09,Upregulated,PcB target,BACH2
172,MAML3,141.85463475103,-1.45784742070451,0.272842684983377,4.29015020085998e-10,7.39435596843722e-09,Downregulated,PcB target,MAML3
173,RAPGEF2,565.350605930156,0.81818292439404,0.138894040601197,4.60802528000759e-10,7.9282394421135e-09,Upregulated,PcB target,RAPGEF2
174,TMEM163,64.1898399284957,-2.48899694133535,0.440877439248914,4.91857397810708e-10,8.43282815140255e-09,Downregulated,PcB target,TMEM163
175,GMPR,53.8164592296119,-2.53199248120276,0.446759368286757,5.00880981640035e-10,8.58000334163737e-09,Downregulated,PcB target,GMPR
176,TMEM51,197.869054642941,-1.26588164751138,0.233086874366527,5.76426417902254e-10,9.79674072131873e-09,Downregulated,PcB target,TMEM51
177,MOB1A,740.460258465793,-0.843324131766853,0.145341770528738,6.92270335098523e-10,1.16339544783167e-08,Downregulated,PcB target,MOB1A
178,UNC93B1,51.4105851298451,3.0277415894947,0.519816005789127,7.2278001183157e-10,1.2105015498325e-08,Upregulated,PcB target,UNC93B1
179,VGLL3,45.3082414674309,4.09881163051918,0.691849023458477,8.32687459399747e-10,1.38036678329018e-08,Upregulated,PcB target,VGLL3
180,ADAR,6256.2861113238,-0.421864454962353,0.0707133568040114,9.68692498332071e-10,1.58563513054725e-08,NS,PcB target,NA
181,PDGFRA,111.296756364193,4.66199862195778,0.795871641715529,1.05099007851998e-09,1.71173763580802e-08,Upregulated,PcB target,PDGFRA
182,CDH4,893.637986707654,-0.903450687789748,0.159271953295732,1.09378181176849e-09,1.77403415450291e-08,Downregulated,PcB target,CDH4
183,SCYL1,734.553699555506,0.684969174519217,0.117611343709734,1.18198423251129e-09,1.90286793837432e-08,Upregulated,PcB target,SCYL1
184,DDX6,1405.11736504858,-0.680181738447883,0.116861350176971,1.22733922565607e-09,1.97425703448203e-08,Downregulated,PcB target,DDX6
185,SAMD14,223.206391360685,1.08710183084971,0.198689235121699,1.23500658747903e-09,1.98332307897125e-08,Upregulated,PcB target,SAMD14
186,CPT1A,313.720532686152,1.43643176640617,0.278698074154952,1.30527175469408e-09,2.08757959260163e-08,Upregulated,PcB target,CPT1A
187,MAP7D3,208.993736890231,-1.31344068299969,0.250611178027125,1.31478783076407e-09,2.10107829453034e-08,Downregulated,PcB target,MAP7D3
188,NXPH1,1569.47434912284,0.615038067326932,0.105522456758942,1.42769692631463e-09,2.26299233580131e-08,Upregulated,PcB target,NXPH1
189,CDKN2C,1482.28497779429,-0.650754264120915,0.112032844740121,1.44807771686375e-09,2.29343565733295e-08,Downregulated,PcB target,CDKN2C
190,DCHS1,1642.27461978892,0.884531890448981,0.157856496616739,1.79451550971341e-09,2.80346390989468e-08,Upregulated,PcB target,DCHS1
191,ANKS1B,394.744794598237,-1.14771773535108,0.216444855091229,2.2256358192855e-09,3.41147694497703e-08,Downregulated,PcB target,ANKS1B
192,SMPD1,163.784827034181,1.25211821848937,0.241931861190563,2.5244836483894e-09,3.83344608753874e-08,Upregulated,PcB target,SMPD1
193,UNC5C,85.2241549752187,2.02526324080643,0.400799784328995,2.56470920462297e-09,3.88848147110849e-08,Upregulated,PcB target,UNC5C
194,EPB41L1,182.858041025238,1.18884015829655,0.227581003364131,2.7175217219433e-09,4.1074120887081e-08,Upregulated,PcB target,EPB41L1
