,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
173,PELI2,158.427396951814,-1.75563797631615,0.310303856020369,1.35847019366587e-10,2.66615135094543e-09,Downregulated,PcB target,PELI2
174,CDON,161.571876096711,-1.43778159228071,0.252589788714169,1.56617871109902e-10,3.05537840862555e-09,Downregulated,PcB target,CDON
175,RASSF5,151.884218815911,-1.26673033853589,0.22203762275928,1.65591329547421e-10,3.21757958547466e-09,Downregulated,PcB target,RASSF5
176,SLC47A1,40.4630293089364,-4.05675616123433,0.65614702980204,1.76817643052363e-10,3.42007303243571e-09,Downregulated,PcB target,SLC47A1
177,MAPKAPK2,1620.94835509146,-0.509395670417337,0.0829027477381592,2.82292744524522e-10,5.33134691980161e-09,NS,PcB target,NA
178,CREG1,370.915472673477,-1.04300450293017,0.184558688219972,3.10264803850038e-10,5.80906144734759e-09,Downregulated,PcB target,CREG1
179,EFNA1,143.576744120876,-2.06863029613316,0.374734955290135,3.19907139513249e-10,5.97813073723896e-09,Downregulated,PcB target,EFNA1
180,NES,22174.8474054597,-0.752562686063169,0.127759976125868,3.31529033355177e-10,6.16580853653324e-09,Downregulated,PcB target,NES
181,BMP1,431.78217183606,0.990682711662351,0.174854983770461,3.3611169707406e-10,6.23915325138997e-09,Upregulated,PcB target,BMP1
182,SLITRK3,71.2682510121482,7.59285000571833,1.37886182000304,3.65159628579169e-10,6.72585087718358e-09,Upregulated,PcB target,SLITRK3
183,TMEM9,993.676258391616,-0.792437062552039,0.13629228718937,4.00334307312696e-10,7.32683069653452e-09,Downregulated,PcB target,TMEM9
184,RPS19,4069.10843128748,-0.903356180668958,0.159404289173635,4.90802782403463e-10,8.90743190964203e-09,Downregulated,PcB target,RPS19
185,YWHAQ,5052.05981733424,-0.574659996803243,0.0958175441787365,5.24667957626657e-10,9.47799803564602e-09,NS,PcB target,NA
186,BHLHE41,72.0974630641665,-2.6352870780237,0.46712547546862,6.19436946845758e-10,1.10167255901675e-08,Downregulated,PcB target,BHLHE41
187,MAP3K20,734.636735790213,0.713383315272466,0.122911778312428,7.2684076629066e-10,1.27526922588715e-08,Upregulated,PcB target,MAP3K20
