,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1925,STMND1,1.13953880037942,0.00650495575411456,0.785188342546381,0.973365208889179,NA,NS,PcB target,NA
1926,LINC00581,0.429143751709707,0,1.02715718893494,1,NA,NS,PcB target,NA
1927,BTN1A1,0.913484761028331,-0.0533799456750859,0.81336339261505,0.785355313423398,NA,NS,PcB target,NA
1928,PRSS16,0.83126114931317,0.0955266689217086,0.952369765042819,0.606716476899787,NA,NS,PcB target,NA
1929,POM121L2,0.0655751258001175,0,1.06902657597029,1,NA,NS,PcB target,NA
1930,LINC01012,1.12837727925173,0.11773115668664,0.811672357338849,0.565399991848373,NA,NS,PcB target,NA
1931,LOC100131289,2.43138204632462,1.62854034852874,1.97930701045367,0.00881512099615779,NA,Upregulated,PcB target,LOC100131289
1932,GPX6,0.0199775185056452,0,1.06902657597424,1,NA,NS,PcB target,NA
1933,TCP11,0.487745169052519,0,0.931235971772522,1,NA,NS,PcB target,NA
1934,TULP1,1.94347443829044,0.227172242390144,0.724699007994935,0.311168860181746,NA,NS,PcB target,NA
1935,CLPSL2,0.210430293448462,0.0316690766598564,1.07209543015829,0.787829308953533,NA,NS,PcB target,NA
1936,MIR3925,0.0207787506943086,0,1.06902657597432,1,NA,NS,PcB target,NA
1937,PANDAR,1.63544192005488,-0.146427173287692,0.683952941237885,0.482580545691878,NA,NS,PcB target,NA
1938,RAB44,0.573974995958615,-0.0457331229758318,0.92867624392562,0.800709199978572,NA,NS,PcB target,NA
1939,PI16,0.929867684896697,0.102426041288785,0.810767114367857,0.612698057944685,NA,NS,PcB target,NA
1940,FGD2,0.792337742486093,-0.0859849341508063,0.853874345348484,0.663207931038177,NA,NS,PcB target,NA
1941,TMEM217,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1942,MIR4462,0.0207650178490674,0,1.0690265759744,1,NA,NS,PcB target,NA
1943,LINC01276,1.17874449789943,-0.198839621559922,0.856144875798115,0.367468404185993,NA,NS,PcB target,NA
1944,VEGFA,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1945,LINC02537,0.0433231428939249,0,1.06902657597386,1,NA,NS,PcB target,NA
1946,CAPN11,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1947,MYMX,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1948,HSP90AB1,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1949,SPATS1,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1950,MIR4642,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1951,LOC105375075,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1952,CLIC5,2.49497836460317,-0.0405999496924626,0.58231259214494,0.835844647127471,NA,NS,PcB target,NA
1953,PLA2G7,0.917263832901837,-0.208492206426171,0.982985510596686,0.33477266024347,NA,NS,PcB target,NA
1954,KLHL31,1.27196902583942,-0.0320885903955306,0.680698537626612,0.8700308124066,NA,NS,PcB target,NA
1955,LINC01626,1.17364809110108,0.00379817816372201,0.7458147428881,0.984513827489582,NA,NS,PcB target,NA
1956,SIM1,0.421574777722058,-0.0566188814262218,1.05203771464418,0.681141775460452,NA,NS,PcB target,NA
1957,PRDM1,0.736017233563419,-0.0439993689405642,0.851743223177468,0.819069186107626,NA,NS,PcB target,NA
